Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,FrameType,TimeInSeconds,MsBetweenSimulationStart,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsRenderPresentLatency,MsUntilDisplayed,MsPCLatency,CPUStartTime,MsBetweenAppStart,MsCPUBusy,MsCPUWait,MsGPULatency,MsGPUTime,MsGPUBusy,MsGPUWait,MsAnimationError,AnimationTime,MsAllInputToPhotonLatency,MsClickToPhotonLatency,InstrumentedLatency,GPUPower,GPUVoltage,GPUFrequency,GPUTemperature,GPUUtilization,3D/ComputeUtilization,MediaUtilization,GPUMemoryPower,GPUMemoryVoltage,GPUMemoryFrequency,GPUMemoryEffectiveFrequency,GPUMemoryTemperature,GPUMemorySize,GPUMemorySizeUsed,GPUMemoryMaxBandwidth,GPUMemoryReadBandwidth,GPUMemoryWriteBandwidth,GPUFanSpeed[0],GPUFanSpeed[1],GPUFanSpeed[2],GPUFanSpeed[3],GPUPowerLimited,GPUTemperatureLimited,GPUCurrentLimited,GPUVoltageLimited,GPUUtilizationLimited,GPUMemoryPowerLimited,GPUMemoryTemperatureLimited,GPUMemoryCurrentLimited,GPUMemoryVoltageLimited,GPUMemoryUtilizationLimited,CPUUtilization,CPUPower,CPUTemperature,CPUFrequency
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,23.26,NA,6.6820,6.9198,3.0056,9.7064,27.4831,NA,23.26,7.5566,4.5510,3.0056,7.6940,6.5634,6.5634,0.0000,-0.5580,554058.8408,NA,NA,NA,58.8470,NA,1590.0000,76.0000,97.0000,NA,33.0000,NA,NA,6201.0000,NA,NA,6442450944,2472730624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.3960,NA,NA,3661.3647
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,23.27,NA,8.3104,7.1548,1.5333,8.9682,26.3275,NA,23.27,6.8381,5.3048,1.5333,6.7008,7.5722,7.5722,0.0000,0.4018,554066.3974,NA,NA,NA,58.8470,NA,1590.0000,76.0000,97.0000,NA,33.0000,NA,NA,6201.0000,NA,NA,6442450944,2472730624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.3960,NA,NA,3661.3647
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,23.28,NA,6.5998,6.7518,2.3000,7.6682,NA,NA,23.28,7.3665,5.0665,2.3000,7.4349,5.2998,5.2998,0.0000,NA,NA,NA,NA,NA,58.8470,NA,1590.0000,76.0000,97.0000,NA,33.0000,NA,NA,6201.0000,NA,NA,6442450944,2472730624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.3960,NA,NA,3661.3647
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,23.28,NA,7.3636,0.0000,0.9659,6.4995,6.4995,NA,23.28,6.0295,5.0636,0.9659,5.3682,6.1949,6.1949,0.0000,-1844674407370935.2500,554080.6020,NA,NA,NA,58.8470,NA,1590.0000,76.0000,97.0000,NA,33.0000,NA,NA,6201.0000,NA,NA,6442450944,2472730624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.3960,NA,NA,3661.3647
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,23.29,NA,5.4843,19.5285,1.2185,6.9541,NA,NA,23.29,5.7369,4.5184,1.2185,5.5336,5.9389,5.9389,0.0000,NA,NA,NA,NA,NA,58.8470,NA,1590.0000,76.0000,97.0000,NA,33.0000,NA,NA,6201.0000,NA,NA,6442450944,2472730624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.3960,NA,NA,3661.3647
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,23.29,NA,5.6024,0.0000,1.3665,9.9300,9.9300,NA,23.29,5.7504,4.3839,1.3665,5.7356,8.5783,8.5783,0.0000,-1844674407370944.5000,554092.3684,NA,NA,NA,58.8470,NA,1590.0000,76.0000,97.0000,NA,33.0000,NA,NA,6201.0000,NA,NA,6442450944,2472730624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.3960,NA,NA,3661.3647
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,23.3,NA,8.1349,18.8383,1.7171,6.7056,20.6334,NA,23.3,8.4855,6.7684,1.7171,8.5635,4.9105,4.9105,0.0000,-13.0879,554098.1188,NA,NA,NA,58.8470,NA,1590.0000,76.0000,97.0000,NA,33.0000,NA,NA,6201.0000,NA,NA,6442450944,2472730624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.3960,NA,NA,3661.3647
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,23.31,NA,7.1278,7.0065,0.9480,5.8459,20.5121,NA,23.31,6.3587,5.4107,0.9480,4.9885,6.2681,6.2681,0.0000,1.4790,554106.6043,NA,NA,NA,58.8470,NA,1590.0000,76.0000,97.0000,NA,33.0000,NA,NA,6201.0000,NA,NA,6442450944,2472730624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.3960,NA,NA,3661.3647
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,23.32,NA,5.9893,7.1753,0.8731,6.7108,21.6981,NA,23.32,5.9144,5.0413,0.8731,4.8979,6.8542,6.8542,0.0000,-0.8166,554112.9630,NA,NA,NA,58.8470,NA,1575.0000,76.0000,97.0000,NA,33.0000,NA,NA,6201.0000,NA,NA,6442450944,2472730624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.3960,NA,NA,3661.3647
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,23.32,NA,5.3966,7.9555,1.2298,8.2130,24.2570,NA,23.32,5.7533,4.5235,1.2298,5.8377,6.8988,6.8988,0.0000,-2.0411,554118.8774,NA,NA,NA,58.8470,NA,1575.0000,76.0000,97.0000,NA,33.0000,NA,NA,6201.0000,NA,NA,6442450944,2472730624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.3960,NA,NA,3661.3647
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,23.33,NA,6.9302,6.9558,1.2101,8.8552,24.2826,NA,23.33,6.9105,5.7004,1.2101,6.9832,7.5724,7.5724,0.0000,-1.2025,554124.6307,NA,NA,NA,58.8470,NA,1575.0000,76.0000,97.0000,NA,33.0000,NA,NA,6201.0000,NA,NA,6442450944,2472730624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.3960,NA,NA,3661.3647
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,23.33,NA,6.4690,6.9283,2.3212,10.2803,24.7419,NA,23.33,7.5801,5.2589,2.3212,7.6451,7.8941,7.8941,0.0000,-0.0178,554131.5412,NA,NA,NA,58.8470,NA,1575.0000,76.0000,97.0000,NA,33.0000,NA,NA,6201.0000,NA,NA,6442450944,2472730624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.3960,NA,NA,3661.3647
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,23.34,NA,7.0210,6.9154,3.2007,8.6748,24.6363,NA,23.34,7.9005,4.6998,3.2007,7.9591,5.4155,5.4155,0.0000,0.6647,554139.1213,NA,NA,NA,58.8470,NA,1575.0000,76.0000,97.0000,NA,33.0000,NA,NA,6201.0000,NA,NA,6442450944,2472730624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.3960,NA,NA,3661.3647
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,23.35,NA,8.6985,6.9572,0.9546,5.9714,22.8950,NA,23.35,6.4524,5.4978,0.9546,5.4741,5.9951,5.9917,0.0034,0.9433,554147.0218,NA,NA,NA,58.8470,NA,1575.0000,76.0000,97.0000,NA,33.0000,NA,NA,6201.0000,NA,NA,6442450944,2472730624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.3960,NA,NA,3661.3647
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,23.36,NA,5.9873,6.9950,1.0273,7.1899,23.9027,NA,23.36,6.0600,5.0327,1.0273,5.0168,7.2058,7.2058,0.0000,-0.5426,554153.4742,NA,NA,NA,58.8470,NA,1575.0000,76.0000,97.0000,NA,33.0000,NA,NA,6201.0000,NA,NA,6442450944,2472730624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.3960,NA,NA,3661.3647
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,23.36,NA,6.2757,6.8865,1.4155,9.2530,24.5135,NA,23.36,6.6639,5.2484,1.4155,6.1626,8.3388,8.3388,0.0000,-0.8265,554159.5342,NA,NA,NA,58.8470,NA,1575.0000,76.0000,97.0000,NA,33.0000,NA,NA,6201.0000,NA,NA,6442450944,2472730624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.3960,NA,NA,3661.3647
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,23.37,NA,6.0327,6.9596,3.1647,10.3689,25.4404,NA,23.37,7.7819,4.6172,3.1647,7.8375,7.1486,7.1486,0.0000,-0.2957,554166.1981,NA,NA,NA,58.8470,NA,1575.0000,76.0000,97.0000,NA,33.0000,NA,NA,6201.0000,NA,NA,6442450944,2472730624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.3960,NA,NA,3661.3647
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,23.38,NA,7.8276,6.9213,2.4900,8.3177,24.5341,NA,23.38,7.1529,4.6629,2.4900,7.2042,5.7764,5.7764,0.0000,0.8606,554173.9800,NA,NA,NA,58.8470,NA,1575.0000,76.0000,97.0000,NA,33.0000,NA,NA,6201.0000,NA,NA,6442450944,2472730624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.3960,NA,NA,3661.3647
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,23.38,NA,6.7179,6.9796,1.5317,6.5347,24.7958,NA,23.38,5.7596,4.2279,1.5317,5.8277,4.9349,4.9349,0.0000,0.1733,554181.1329,NA,NA,NA,58.8470,NA,1575.0000,76.0000,97.0000,NA,33.0000,NA,NA,6201.0000,NA,NA,6442450944,2472730624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.3960,NA,NA,3661.3647
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,23.39,NA,5.1939,6.9384,1.2195,8.6452,26.5403,NA,23.39,4.8817,3.6622,1.2195,5.0030,7.3044,7.3044,0.0000,-1.1788,554186.8925,NA,NA,NA,58.8470,NA,1575.0000,76.0000,97.0000,NA,33.0000,NA,NA,6201.0000,NA,NA,6442450944,2472730624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.3960,NA,NA,3661.3647
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,23.39,NA,5.3818,6.9739,3.1399,10.7667,28.1324,NA,23.39,7.3022,4.1623,3.1399,7.4257,7.5033,7.5033,0.0000,-2.0922,554191.7742,NA,NA,NA,58.8470,NA,1575.0000,76.0000,97.0000,NA,33.0000,NA,NA,6201.0000,NA,NA,6442450944,2472730624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.3960,NA,NA,3661.3647
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,23.4,NA,8.6424,6.9900,1.9990,9.0221,26.4800,NA,23.4,7.5015,5.5025,1.9990,7.6268,6.8978,6.8978,0.0000,0.3122,554199.0764,NA,NA,NA,58.8470,NA,1575.0000,76.0000,97.0000,NA,33.0000,NA,NA,6201.0000,NA,NA,6442450944,2472730624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.3960,NA,NA,3661.3647
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,23.41,NA,8.9565,6.7539,0.7692,6.6811,24.2774,NA,23.41,7.7267,6.9575,0.7692,7.0231,6.6155,6.6155,0.0000,0.7476,554206.5779,NA,NA,NA,59.1210,NA,1575.0000,76.0000,97.0000,NA,33.0000,NA,NA,6201.0000,NA,NA,6442450944,2472730624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.3960,NA,NA,3661.3647
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,23.42,NA,5.0543,7.0242,1.5756,7.6652,26.2473,NA,23.42,5.8607,4.2851,1.5756,5.9119,6.0384,6.0384,0.0000,0.7025,554214.3046,NA,NA,NA,59.1210,NA,1575.0000,76.0000,97.0000,NA,33.0000,NA,NA,6201.0000,NA,NA,6442450944,2472730624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.3960,NA,NA,3661.3647
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,23.42,NA,5.1547,6.9953,2.4217,10.2117,28.0879,NA,23.42,6.0008,3.5791,2.4217,6.0896,7.7012,7.7012,0.0000,-1.1346,554220.1653,NA,NA,NA,59.1210,NA,1575.0000,76.0000,97.0000,NA,33.0000,NA,NA,6201.0000,NA,NA,6442450944,2472730624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.3960,NA,NA,3661.3647
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,23.43,NA,6.8826,6.9950,3.2506,8.8641,28.2003,NA,23.43,7.7115,4.4609,3.2506,7.7900,5.5350,5.4932,0.0418,-0.9942,554226.1661,NA,NA,NA,59.1210,NA,1575.0000,76.0000,97.0000,NA,33.0000,NA,NA,6201.0000,NA,NA,6442450944,2472730624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.3960,NA,NA,3661.3647
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,23.44,NA,10.7712,6.9325,0.9150,6.8504,24.3616,NA,23.44,8.4356,7.5206,0.9150,5.6135,8.7575,8.7575,0.0000,0.7790,554233.8776,NA,NA,NA,59.1210,NA,1575.0000,76.0000,97.0000,NA,33.0000,NA,NA,6201.0000,NA,NA,6442450944,2472730624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.3960,NA,NA,3661.3647
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,23.45,NA,6.9026,6.9073,0.9293,5.6927,24.3663,NA,23.44,6.9169,5.9876,0.9293,5.9354,5.7449,5.7449,0.0000,1.5283,554242.3132,NA,NA,NA,59.1210,NA,1575.0000,76.0000,97.0000,NA,33.0000,NA,NA,6201.0000,NA,NA,6442450944,2472730624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.3960,NA,NA,3661.3647
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,23.45,NA,6.0687,6.9737,0.7960,6.2017,25.2713,NA,23.45,5.9354,5.1394,0.7960,4.7634,6.5777,6.5777,0.0000,-0.0568,554249.2301,NA,NA,NA,59.1210,NA,1575.0000,76.0000,97.0000,NA,33.0000,NA,NA,6201.0000,NA,NA,6442450944,2472730624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.3960,NA,NA,3661.3647
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,23.46,NA,5.4953,6.9167,1.5821,8.4466,26.6927,NA,23.46,6.2814,4.6993,1.5821,5.4057,7.7402,7.7402,0.0000,-0.9813,554255.1655,NA,NA,NA,59.1210,NA,1575.0000,76.0000,97.0000,NA,33.0000,NA,NA,6201.0000,NA,NA,6442450944,2472730624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.3960,NA,NA,3661.3647
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,23.46,NA,6.9808,6.9384,1.3976,9.1036,26.6503,NA,23.46,6.7963,5.3987,1.3976,6.8645,7.6378,7.6378,0.0000,-0.6570,554261.4469,NA,NA,NA,59.1210,NA,1575.0000,76.0000,97.0000,NA,33.0000,NA,NA,6201.0000,NA,NA,6442450944,2472730624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.3960,NA,NA,3661.3647
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,23.47,NA,6.9416,6.9463,2.0625,7.6488,26.6550,NA,23.47,7.6065,5.5440,2.0625,7.7060,5.4868,5.4675,0.0193,-0.1500,554268.2432,NA,NA,NA,59.1210,NA,1575.0000,76.0000,97.0000,NA,33.0000,NA,NA,6201.0000,NA,NA,6442450944,2472730624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.3960,NA,NA,3661.3647
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,23.48,NA,7.6475,6.9172,0.8336,6.6383,NA,NA,23.48,6.4186,5.5850,0.8336,5.5863,6.6370,6.6370,0.0000,NA,NA,NA,NA,NA,59.1210,NA,1575.0000,76.0000,97.0000,NA,33.0000,NA,NA,6201.0000,NA,NA,6442450944,2472730624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.3960,NA,NA,3661.3647
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,23.49,NA,5.6390,0.0000,1.1043,6.8109,6.8109,NA,23.48,5.9097,4.8054,1.1043,5.8047,5.8116,5.8116,0.0000,-1844674407370935.5000,554282.2683,NA,NA,NA,59.1210,NA,1575.0000,76.0000,97.0000,NA,33.0000,NA,NA,6201.0000,NA,NA,6442450944,2472730624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.3960,NA,NA,3661.3647
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,23.49,NA,5.5741,20.3055,1.2137,7.6938,21.5423,NA,23.49,5.6835,4.4698,1.2137,5.7066,6.4570,6.4570,0.0000,-14.3958,554288.1780,NA,NA,NA,59.1210,NA,1575.0000,76.0000,97.0000,NA,33.0000,NA,NA,6201.0000,NA,NA,6442450944,2472730624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.3960,NA,NA,3661.3647
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,23.5,NA,9.3654,6.9300,1.2158,8.2410,19.1069,NA,23.5,9.3675,8.1517,1.2158,6.4801,9.9126,9.9126,0.0000,-1.2465,554293.8615,NA,NA,NA,59.1210,NA,1575.0000,76.0000,97.0000,NA,33.0000,NA,NA,6201.0000,NA,NA,6442450944,2472730624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.3960,NA,NA,3661.3647
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,23.51,NA,5.7923,6.9349,2.3925,8.0063,NA,NA,23.51,6.9690,4.5765,2.3925,7.0252,5.5576,5.5552,0.0024,NA,NA,NA,NA,NA,59.1210,NA,1575.0000,76.0000,97.0000,NA,33.0000,NA,NA,6201.0000,NA,NA,6442450944,2472730624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.3960,NA,NA,3661.3647
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,23.51,NA,7.4271,0.0000,0.8730,7.1567,7.1567,NA,23.51,5.9076,5.0346,0.8730,5.6138,6.5775,6.5775,0.0000,-1844674407370942.5000,554310.1980,NA,NA,NA,59.1210,NA,1575.0000,76.0000,97.0000,NA,33.0000,NA,NA,6201.0000,NA,NA,6442450944,2472730624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.3960,NA,NA,3661.3647
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,23.52,NA,4.8989,12.6250,2.2523,7.7775,14.8828,NA,23.52,6.2782,4.0259,2.2523,6.2837,5.5197,5.5197,0.0000,-6.7174,554316.1056,NA,NA,NA,59.1210,NA,1575.0000,76.0000,97.0000,NA,33.0000,NA,NA,6201.0000,NA,NA,6442450944,2472730624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.3960,NA,NA,3661.3647
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,23.52,NA,6.7202,8.0319,1.9632,7.6662,16.1945,NA,23.52,6.4311,4.4679,1.9632,5.5252,6.6089,6.6089,0.0000,-1.7537,554322.3838,NA,NA,NA,58.8030,NA,1590.0000,76.0000,97.0000,NA,33.0000,NA,NA,6201.0000,NA,NA,6442450944,2472730624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.3960,NA,NA,3661.3647
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,23.53,NA,6.7581,7.3904,0.9901,9.0291,16.8268,NA,23.53,5.7850,4.7949,0.9901,5.7030,8.1210,8.1210,0.0000,-0.9593,554328.8149,23.0221,NA,NA,58.8030,NA,1590.0000,76.0000,97.0000,NA,33.0000,NA,NA,6201.0000,NA,NA,6442450944,2472730624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.3960,NA,NA,3661.3647
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,23.54,NA,6.3260,6.9733,2.6789,10.1135,17.4741,NA,23.54,8.0148,5.3359,2.6789,8.0390,7.4104,7.4104,0.0000,-1.1883,554334.5999,NA,NA,NA,58.8030,NA,1590.0000,76.0000,97.0000,NA,33.0000,NA,NA,6201.0000,NA,NA,6442450944,2472730624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.3960,NA,NA,3661.3647
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,23.55,NA,7.3916,6.9539,2.6663,8.5172,17.0364,NA,23.54,7.3790,4.7127,2.6663,7.4346,5.7953,5.7953,0.0000,1.0609,554342.6147,NA,NA,NA,58.8030,NA,1590.0000,76.0000,97.0000,NA,33.0000,NA,NA,6201.0000,NA,NA,6442450944,2472730624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.3960,NA,NA,3661.3647
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,23.55,NA,6.8285,6.9388,1.6213,6.9202,17.1467,NA,23.55,5.7835,4.1622,1.6213,5.8509,5.2315,5.2315,0.0000,0.4402,554349.9937,NA,NA,NA,58.8030,NA,1590.0000,76.0000,97.0000,NA,33.0000,NA,NA,6201.0000,NA,NA,6442450944,2472730624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.3960,NA,NA,3661.3647
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,23.56,NA,6.6825,6.9537,1.0661,6.8704,17.4179,NA,23.56,6.1273,5.0612,1.0661,5.2989,6.6327,6.6327,0.0000,-1.1702,554355.7772,NA,NA,NA,58.8030,NA,1590.0000,76.0000,97.0000,NA,33.0000,NA,NA,6201.0000,NA,NA,6442450944,2472730624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.3960,NA,NA,3661.3647
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,23.57,NA,6.1979,6.9467,1.4337,9.1219,18.1667,NA,23.56,6.5655,5.1318,1.4337,5.8043,8.4494,8.4494,0.0000,-0.8194,554361.9045,NA,NA,NA,58.8030,NA,1590.0000,76.0000,97.0000,NA,33.0000,NA,NA,6201.0000,NA,NA,6442450944,2472730624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.3960,NA,NA,3661.3647
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,23.57,NA,6.3543,6.9644,2.7012,9.7523,18.7768,NA,23.57,7.6218,4.9206,2.7012,7.6882,6.9847,6.9847,0.0000,-0.3989,554368.4700,NA,NA,NA,58.8030,NA,1590.0000,76.0000,97.0000,NA,33.0000,NA,NA,6201.0000,NA,NA,6442450944,2472730624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.3960,NA,NA,3661.3647
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,23.58,NA,7.3602,14.0439,2.3351,9.3633,25.4605,NA,23.58,6.9941,4.6590,2.3351,7.0511,6.9712,6.9712,0.0000,-6.4221,554376.0918,NA,NA,NA,58.8030,NA,1590.0000,76.0000,97.0000,NA,33.0000,NA,NA,6201.0000,NA,NA,6442450944,2472730624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.3960,NA,NA,3661.3647
