Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,FrameType,TimeInSeconds,MsBetweenSimulationStart,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsRenderPresentLatency,MsUntilDisplayed,MsPCLatency,CPUStartTime,MsBetweenAppStart,MsCPUBusy,MsCPUWait,MsGPULatency,MsGPUTime,MsGPUBusy,MsGPUWait,MsAnimationError,AnimationTime,MsAllInputToPhotonLatency,MsClickToPhotonLatency,InstrumentedLatency,GPUPower,GPUVoltage,GPUFrequency,GPUTemperature,GPUUtilization,3D/ComputeUtilization,MediaUtilization,GPUMemoryPower,GPUMemoryVoltage,GPUMemoryFrequency,GPUMemoryEffectiveFrequency,GPUMemoryTemperature,GPUMemorySize,GPUMemorySizeUsed,GPUMemoryMaxBandwidth,GPUMemoryReadBandwidth,GPUMemoryWriteBandwidth,GPUFanSpeed[0],GPUFanSpeed[1],GPUFanSpeed[2],GPUFanSpeed[3],GPUPowerLimited,GPUTemperatureLimited,GPUCurrentLimited,GPUVoltageLimited,GPUUtilizationLimited,GPUMemoryPowerLimited,GPUMemoryTemperatureLimited,GPUMemoryCurrentLimited,GPUMemoryVoltageLimited,GPUMemoryUtilizationLimited,CPUUtilization,CPUPower,CPUTemperature,CPUFrequency
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,2.78,NA,5.5412,7.0509,1.0565,5.3694,NA,NA,2.779,5.2229,4.1664,1.0565,3.9079,5.6279,5.5450,0.0829,NA,NA,NA,NA,NA,54.3130,NA,1545.0000,86.0000,89.0000,NA,34.0000,NA,NA,6120.9840,NA,NA,6442450944,2545938432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.9989,NA,NA,2498.8466
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,2.785,NA,5.0534,0.0000,1.1224,7.2508,7.2508,NA,2.784,5.1193,3.9969,1.1224,4.3129,6.9348,6.9348,0.0000,-1844674407370940.0000,834670.5176,NA,NA,NA,54.3130,NA,1545.0000,86.0000,89.0000,NA,34.0000,NA,NA,6120.9840,NA,NA,6442450944,2545938432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.9989,NA,NA,2498.8466
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,2.789,NA,4.2594,16.8905,2.8850,4.3654,19.8819,NA,2.789,6.0220,3.1370,2.8850,6.1284,1.3740,1.3053,0.0687,-11.7712,834675.6369,NA,NA,NA,54.3130,NA,1545.0000,86.0000,89.0000,NA,34.0000,NA,NA,6120.9840,NA,NA,6442450944,2545938432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.9989,NA,NA,2498.8466
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,2.795,NA,6.0426,6.8988,1.0976,4.4435,20.7381,NA,2.795,4.2552,3.1576,1.0976,1.4804,6.1207,5.8796,0.2411,-0.8768,834681.6589,NA,NA,NA,54.3130,NA,1545.0000,86.0000,89.0000,NA,34.0000,NA,NA,6120.9840,NA,NA,6442450944,2545938432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.9989,NA,NA,2498.8466
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,2.799,NA,4.0834,7.0357,1.1772,4.2170,NA,NA,2.799,4.1630,2.9858,1.1772,3.3459,3.8569,3.8476,0.0093,NA,NA,NA,NA,NA,54.3130,NA,1545.0000,86.0000,89.0000,NA,34.0000,NA,NA,6120.9840,NA,NA,6442450944,2545938432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.9989,NA,NA,2498.8466
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,2.804,NA,4.6692,0.0000,1.0597,5.3562,5.3562,NA,2.804,4.5517,3.4920,1.0597,3.0398,5.8084,5.8084,0.0000,-1844674407370937.5000,834690.0771,NA,NA,NA,54.3130,NA,1545.0000,86.0000,89.0000,NA,34.0000,NA,NA,6120.9840,NA,NA,6442450944,2545938432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.9989,NA,NA,2498.8466
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,2.808,NA,3.9436,20.5274,1.3927,7.2856,NA,NA,2.808,4.2766,2.8839,1.3927,4.2965,5.8730,5.8616,0.0114,NA,NA,NA,NA,NA,54.3130,NA,1545.0000,86.0000,89.0000,NA,34.0000,NA,NA,6120.9840,NA,NA,6442450944,2545938432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.9989,NA,NA,2498.8466
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,2.812,NA,4.4973,0.0000,2.7463,7.2205,7.2205,NA,2.812,5.8509,3.1046,2.7463,5.8929,4.4322,4.4171,0.0151,-1844674407370940.7500,834698.9054,NA,NA,NA,54.3130,NA,1545.0000,86.0000,89.0000,NA,34.0000,NA,NA,6120.9840,NA,NA,6442450944,2545938432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.9989,NA,NA,2498.8466
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,2.818,NA,5.8893,17.1947,1.3908,4.7833,18.5259,NA,2.818,4.5338,3.1430,1.3908,4.4742,3.4521,3.4376,0.0145,-11.3438,834704.7563,NA,NA,NA,54.3130,NA,1545.0000,86.0000,89.0000,NA,34.0000,NA,NA,6120.9840,NA,NA,6442450944,2545938432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.9989,NA,NA,2498.8466
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,2.823,NA,4.8451,6.8263,1.2602,5.5226,20.5071,NA,2.823,4.7145,3.4543,1.2602,3.3925,5.5844,5.5844,0.0000,-2.2925,834709.2901,NA,NA,NA,54.3130,NA,1545.0000,86.0000,89.0000,NA,34.0000,NA,NA,6120.9840,NA,NA,6442450944,2545938432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.9989,NA,NA,2498.8466
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,2.828,NA,4.7315,7.0316,1.2893,4.6236,NA,NA,2.827,4.7606,3.4713,1.2893,4.2624,3.8325,3.8217,0.0108,NA,NA,NA,NA,NA,54.3130,NA,1545.0000,86.0000,89.0000,NA,34.0000,NA,NA,6120.9840,NA,NA,6442450944,2545938432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.9989,NA,NA,2498.8466
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,2.833,NA,4.8861,0.0000,1.0541,4.7568,4.7568,NA,2.832,4.6509,3.5968,1.0541,3.3343,5.0193,4.9984,0.0209,-1844674407370937.2500,834718.7652,NA,NA,NA,54.3130,NA,1545.0000,86.0000,89.0000,NA,34.0000,NA,NA,6120.9840,NA,NA,6442450944,2545938432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.9989,NA,NA,2498.8466
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,2.837,NA,4.9490,19.9604,1.7294,5.7488,NA,NA,2.837,5.6243,3.8949,1.7294,3.7027,5.9410,5.8909,0.0501,NA,NA,NA,NA,NA,54.3130,NA,1545.0000,86.0000,89.0000,NA,34.0000,NA,NA,6120.9840,NA,NA,6442450944,2545938432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.9989,NA,NA,2498.8466
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,2.843,NA,5.7498,0.0000,1.2453,7.5143,7.5143,NA,2.843,5.2657,4.0204,1.2453,4.0194,7.5153,7.5153,0.0000,-1844674407370943.2500,834729.0404,NA,NA,NA,54.3130,NA,1545.0000,86.0000,89.0000,NA,34.0000,NA,NA,6120.9840,NA,NA,6442450944,2545938432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.9989,NA,NA,2498.8466
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,2.848,NA,4.6160,13.4045,2.9090,6.4650,NA,NA,2.848,6.2797,3.3707,2.9090,6.2690,3.5667,3.5246,0.0421,NA,NA,NA,NA,NA,54.3130,NA,1545.0000,86.0000,89.0000,NA,34.0000,NA,NA,6120.9840,NA,NA,6442450944,2545938432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.9989,NA,NA,2498.8466
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,2.854,NA,6.6361,0.0000,1.0616,5.1055,5.1055,NA,2.854,4.7887,3.7271,1.0616,3.5560,5.2766,5.2682,0.0084,-1844674407370944.5000,834740.5858,NA,NA,NA,54.3130,NA,1545.0000,86.0000,89.0000,NA,34.0000,NA,NA,6120.9840,NA,NA,6442450944,2545938432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.9989,NA,NA,2498.8466
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,2.859,NA,4.5446,11.5778,1.3696,4.7976,12.1387,NA,2.859,4.8526,3.4830,1.3696,4.0439,4.2367,4.2168,0.0199,-6.7891,834745.3745,NA,NA,NA,54.3130,NA,1545.0000,86.0000,89.0000,NA,34.0000,NA,NA,6120.9840,NA,NA,6442450944,2545938432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.9989,NA,NA,2498.8466
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,2.864,NA,4.6703,6.9061,1.2828,4.5501,14.3745,NA,2.864,4.5835,3.3007,1.2828,3.4280,4.4228,4.4081,0.0147,-2.0535,834750.2271,NA,NA,NA,54.5270,NA,1545.0000,86.0000,89.0000,NA,34.0000,NA,NA,6120.9840,NA,NA,6442450944,2545938432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.9989,NA,NA,2498.8466
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,2.868,NA,4.3557,6.9625,2.0614,6.0761,16.9813,NA,2.868,5.1343,3.0729,2.0614,3.2673,5.8817,5.7540,0.1277,-2.3790,834754.8106,NA,NA,NA,54.5270,NA,1545.0000,86.0000,89.0000,NA,34.0000,NA,NA,6120.9840,NA,NA,6442450944,2545938432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.9989,NA,NA,2498.8466
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,2.875,NA,6.5382,6.9277,1.2184,7.7499,NA,NA,2.873,5.6952,4.4768,1.2184,4.2874,7.9393,7.9393,0.0000,NA,NA,NA,NA,NA,54.5270,NA,1545.0000,86.0000,89.0000,NA,34.0000,NA,NA,6120.9840,NA,NA,6442450944,2545938432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.9989,NA,NA,2498.8466
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,2.879,NA,4.5489,0.0000,3.1559,6.3235,6.3235,NA,2.879,6.4864,3.3305,3.1559,6.5315,3.1225,2.7867,0.3358,-1844674407370943.0000,834765.6401,NA,NA,NA,54.5270,NA,1545.0000,86.0000,89.0000,NA,34.0000,NA,NA,6120.9840,NA,NA,6442450944,2545938432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.9989,NA,NA,2498.8466
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,2.886,NA,6.8180,13.4882,0.9800,5.2878,12.9937,NA,2.886,4.6421,3.6621,0.9800,3.1676,5.7823,5.7823,0.0000,-7.0018,834772.1265,NA,NA,NA,54.5270,NA,1545.0000,86.0000,89.0000,NA,34.0000,NA,NA,6120.9840,NA,NA,6442450944,2545938432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.9989,NA,NA,2498.8466
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,2.89,NA,3.9415,6.9348,1.2743,4.1878,NA,NA,2.89,4.2358,2.9615,1.2743,4.3078,2.8415,2.8333,0.0082,NA,NA,NA,NA,NA,54.5270,NA,1545.0000,86.0000,89.0000,NA,34.0000,NA,NA,6120.9840,NA,NA,6442450944,2545938432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.9989,NA,NA,2498.8466
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,2.894,NA,4.4632,0.0000,1.0618,4.9546,4.9546,NA,2.894,4.2507,3.1889,1.0618,2.9135,5.2300,5.2208,0.0092,-1844674407370944.5000,834781.0044,NA,NA,NA,54.5270,NA,1545.0000,86.0000,89.0000,NA,34.0000,NA,NA,6120.9840,NA,NA,6442450944,2545938432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.9989,NA,NA,2498.8466
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,2.898,NA,4.1519,13.4948,1.2445,4.1339,14.2975,NA,2.899,4.3346,3.0901,1.2445,3.8928,3.3312,3.3200,0.0112,-9.2441,834785.2551,NA,NA,NA,54.5270,NA,1545.0000,86.0000,89.0000,NA,34.0000,NA,NA,6120.9840,NA,NA,6442450944,2545938432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.9989,NA,NA,2498.8466
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,2.903,NA,4.1790,6.9590,1.3870,6.1982,NA,NA,2.903,4.3215,2.9345,1.3870,2.8894,6.2433,6.1734,0.0699,NA,NA,NA,NA,NA,54.5270,NA,1545.0000,86.0000,89.0000,NA,34.0000,NA,NA,6120.9840,NA,NA,6442450944,2545938432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.9989,NA,NA,2498.8466
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,2.908,NA,5.4229,0.0000,1.3729,8.2395,8.2395,NA,2.907,5.4088,4.0359,1.3729,4.8112,7.4642,7.4572,0.0070,-1844674407370947.5000,834793.9112,NA,NA,NA,54.5270,NA,1545.0000,86.0000,89.0000,NA,34.0000,NA,NA,6120.9840,NA,NA,6442450944,2545938432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.9989,NA,NA,2498.8466
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,2.913,NA,5.1811,10.3464,2.9192,6.6304,13.4048,NA,2.913,6.7274,3.8082,2.9192,6.8666,3.5720,2.8047,0.7673,-4.9376,834799.3200,NA,NA,NA,54.5270,NA,1545.0000,86.0000,89.0000,NA,34.0000,NA,NA,6120.9840,NA,NA,6442450944,2545938432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.9989,NA,NA,2498.8466
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,2.919,NA,6.2111,6.9784,1.2270,5.4013,NA,NA,2.92,4.5189,3.2919,1.2270,3.7112,4.9820,4.9820,0.0000,NA,NA,NA,NA,NA,54.5270,NA,1545.0000,86.0000,89.0000,NA,34.0000,NA,NA,6120.9840,NA,NA,6442450944,2545938432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.9989,NA,NA,2498.8466
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,2.923,NA,3.9653,0.0000,1.3571,5.0543,5.0543,NA,2.924,4.0954,2.7383,1.3571,4.1743,3.6183,3.6096,0.0087,-1844674407370945.5000,834810.5663,NA,NA,NA,54.5270,NA,1545.0000,86.0000,89.0000,NA,34.0000,NA,NA,6120.9840,NA,NA,6442450944,2545938432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.9989,NA,NA,2498.8466
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,2.928,NA,4.6058,12.0995,0.9761,4.0410,12.5480,NA,2.928,4.2248,3.2487,0.9761,3.6972,3.5925,3.5794,0.0131,-8.0041,834814.6617,NA,NA,NA,54.5270,NA,1545.0000,86.0000,89.0000,NA,34.0000,NA,NA,6120.9840,NA,NA,6442450944,2545938432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.9989,NA,NA,2498.8466
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,2.932,NA,3.4784,13.9469,0.9991,4.3889,23.0165,NA,2.932,3.5014,2.5023,0.9991,3.0649,3.8263,3.8172,0.0091,-9.7221,834818.8865,NA,NA,NA,54.5270,NA,1545.0000,86.0000,89.0000,NA,34.0000,NA,NA,6120.9840,NA,NA,6442450944,2545938432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.9989,NA,NA,2498.8466
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,2.936,NA,4.0653,7.0007,1.2406,4.9650,NA,NA,2.936,4.3068,3.0662,1.2406,3.3898,4.6414,4.5821,0.0593,NA,NA,NA,NA,NA,54.5270,NA,1545.0000,86.0000,89.0000,NA,34.0000,NA,NA,6120.9840,NA,NA,6442450944,2545938432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.9989,NA,NA,2498.8466
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,2.941,NA,5.1831,0.0000,1.1443,8.9437,8.9437,NA,2.94,5.0868,3.9425,1.1443,3.7244,9.1618,9.0900,0.0718,-1844674407370939.0000,834826.6947,NA,NA,NA,54.5270,NA,1545.0000,86.0000,89.0000,NA,34.0000,NA,NA,6120.9840,NA,NA,6442450944,2545938432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.9989,NA,NA,2498.8466
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,2.945,NA,4.4136,18.8152,4.4607,8.3229,23.3453,NA,2.945,7.7300,3.2693,4.4607,7.7994,3.7928,3.2747,0.5181,-13.7284,834831.7815,NA,NA,NA,54.5270,NA,1545.0000,86.0000,89.0000,NA,34.0000,NA,NA,6120.9840,NA,NA,6442450944,2545938432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.9989,NA,NA,2498.8466
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,2.953,NA,7.9369,6.9020,1.0370,6.4571,NA,NA,2.953,4.5132,3.4762,1.0370,3.8622,6.0711,6.0711,0.0000,NA,NA,NA,NA,NA,55.5890,NA,1530.0000,86.0000,89.0000,NA,34.0000,NA,NA,6120.9840,NA,NA,6442450944,2545938432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.9989,NA,NA,2498.8466
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,2.957,NA,4.2877,0.0000,2.1499,5.7223,5.7307,NA,2.957,5.4006,3.2507,2.1499,5.4201,3.5529,3.4775,0.0754,-1844674407370938.5000,834844.0247,NA,NA,NA,55.5890,NA,1530.0000,86.0000,89.0000,NA,34.0000,NA,NA,6120.9840,NA,NA,6442450944,2545938432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.9989,NA,NA,2498.8466
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,2.964,NA,6.1316,19.1755,0.8958,4.8685,18.7746,NA,2.963,4.8775,3.9817,0.8958,3.8438,5.0064,4.9951,0.0113,-13.7749,834849.4253,NA,NA,NA,55.5890,NA,1530.0000,86.0000,89.0000,NA,34.0000,NA,NA,6120.9840,NA,NA,6442450944,2545938432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.9989,NA,NA,2498.8466
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,2.967,NA,3.8256,6.9992,1.6310,5.3315,21.9482,NA,2.968,4.5608,2.9298,1.6310,3.9727,4.2886,4.2275,0.0611,-2.1217,834854.3028,NA,NA,NA,55.5890,NA,1530.0000,86.0000,89.0000,NA,34.0000,NA,NA,6120.9840,NA,NA,6442450944,2545938432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.9989,NA,NA,2498.8466
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,2.974,NA,6.6024,6.9604,0.9621,7.5459,NA,NA,2.972,5.9335,4.9714,0.9621,3.7005,8.8168,8.8168,0.0000,NA,NA,NA,NA,NA,55.5890,NA,1530.0000,86.0000,89.0000,NA,34.0000,NA,NA,6120.9840,NA,NA,6442450944,2545938432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.9989,NA,NA,2498.8466
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,2.978,NA,4.0115,0.0000,3.4827,7.2864,7.2864,NA,2.978,6.5321,3.0494,3.4827,6.5838,3.7520,3.7383,0.0137,-1844674407370938.2500,834864.7971,NA,NA,NA,55.5890,NA,1530.0000,86.0000,89.0000,NA,34.0000,NA,NA,6120.9840,NA,NA,6442450944,2545938432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.9989,NA,NA,2498.8466
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,2.985,NA,6.5226,17.9397,1.1700,4.8773,18.7035,NA,2.985,4.2099,3.0399,1.1700,3.8037,4.1135,4.1003,0.0132,-11.4076,834871.3292,NA,NA,NA,55.5890,NA,1530.0000,86.0000,89.0000,NA,34.0000,NA,NA,6120.9840,NA,NA,6442450944,2545938432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.9989,NA,NA,2498.8466
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,2.988,NA,3.9641,6.9408,1.0721,4.4045,NA,NA,2.989,3.8662,2.7941,1.0721,3.7073,3.4913,3.4792,0.0121,NA,NA,NA,NA,NA,55.5890,NA,1530.0000,86.0000,89.0000,NA,34.0000,NA,NA,6120.9840,NA,NA,6442450944,2545938432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.9989,NA,NA,2498.8466
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,2.993,NA,4.0641,0.0000,1.0402,5.3263,5.3263,NA,2.993,4.0322,2.9920,1.0402,3.3324,4.9859,4.9790,0.0069,-1844674407370939.0000,834879.4053,NA,NA,NA,55.5890,NA,1530.0000,86.0000,89.0000,NA,34.0000,NA,NA,6120.9840,NA,NA,6442450944,2545938432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.9989,NA,NA,2498.8466
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,2.996,NA,3.6369,19.2817,1.7309,4.1730,20.9711,NA,2.997,4.3276,2.5967,1.7309,4.2861,2.4836,2.4350,0.0486,-15.2495,834883.4375,NA,NA,NA,55.5890,NA,1530.0000,86.0000,89.0000,NA,34.0000,NA,NA,6120.9840,NA,NA,6442450944,2545938432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.9989,NA,NA,2498.8466
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,3.001,NA,4.9547,6.9021,1.6375,5.6769,22.9185,NA,3.001,4.8613,3.2238,1.6375,2.4421,6.4586,5.9326,0.5260,-2.5745,834887.7651,NA,NA,NA,55.5890,NA,1530.0000,86.0000,89.0000,NA,34.0000,NA,NA,6120.9840,NA,NA,6442450944,2545938432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.9989,NA,NA,2498.8466
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,3.008,NA,6.3886,6.9954,1.0854,6.8902,NA,NA,3.006,5.8365,4.7511,1.0854,4.0394,7.6019,7.3334,0.2685,NA,NA,NA,NA,NA,55.5890,NA,1530.0000,86.0000,89.0000,NA,34.0000,NA,NA,6120.9840,NA,NA,6442450944,2545938432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.9989,NA,NA,2498.8466
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,3.012,NA,4.3436,0.0000,2.4634,5.8325,5.8325,NA,3.012,5.7216,3.2582,2.4634,5.8048,3.2859,3.2781,0.0078,-1844674407370936.0000,834898.4629,NA,NA,NA,55.5890,NA,1530.0000,86.0000,89.0000,NA,34.0000,NA,NA,6120.9840,NA,NA,6442450944,2545938432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.9989,NA,NA,2498.8466
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,3.018,NA,5.8819,20.2734,1.3619,4.7810,20.2240,NA,3.018,4.7804,3.4185,1.3619,3.3691,4.8304,4.8202,0.0102,-14.5518,834904.1845,NA,NA,NA,55.5890,NA,1530.0000,86.0000,89.0000,NA,34.0000,NA,NA,6120.9840,NA,NA,6442450944,2545938432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.9989,NA,NA,2498.8466
